user_name,package_name,event,days,star_user,fork_user,contributor_user,issue_new_user,issue_closed_user,pl_new_user,pl_closed_user,passby_user,release_user,size_user,star_package,fork_package,contributor_package,issue_new_package,issue_closed_package,pl_new_package,pl_closed_package,passby_package,release_package,size_package,total_change,perfective_change,corrective_change,features_change,nonfunctional_change,unknown_change,possible_vuln,cve
freqtrade/freqtrade,numpy/numpy,True,1,2713,552,258,223,234,151,156,210,3,76,788,428,509,202,276,298,319,397,4,215,29,1,9,11,8,0,0,0
hdmf-dev/hdmf,numpy/numpy,True,66,1,0,9,4,5,8,9,3,0,136,788,428,509,202,276,298,319,397,4,215,29,1,9,11,8,0,0,0
openstax/response-validator,numpy/numpy,True,185,0,0,2,0,0,2,2,2,0,122,788,428,509,202,276,298,319,397,4,215,29,1,9,11,8,0,0,0
1200wd/bitcoinlib,numpy/numpy,True,60,40,9,12,7,7,13,7,9,3,69,788,428,509,202,276,298,319,397,4,215,29,1,9,11,8,0,0,0
chris7/pyquant,numpy/numpy,True,185,0,0,0,0,0,0,0,0,2,6,788,428,509,202,276,298,319,397,4,215,29,1,9,11,8,0,0,0
DataONEorg/d1_python,numpy/numpy,True,71,0,0,3,0,0,3,1,2,0,89,893,426,498,253,268,316,372,369,3,221,5,0,2,1,2,0,0,0
bukosabino/ta,numpy/numpy,False,263,191,27,17,6,2,6,5,13,1,26,893,426,498,253,268,316,372,369,3,221,5,0,2,1,2,0,0,0
ska-sa/spead2,numpy/numpy,True,93,2,2,3,0,0,2,1,1,1,85,893,426,498,253,268,316,372,369,3,221,5,0,2,1,2,0,0,0
hdmf-dev/hdmf,numpy/numpy,True,212,5,3,11,8,5,21,21,4,2,135,893,426,498,253,268,316,372,369,3,221,5,0,2,1,2,0,0,0
jpmml/sklearn2pmml,numpy/numpy,False,263,20,4,13,13,7,1,1,11,9,64,893,426,498,253,268,316,372,369,3,221,5,0,2,1,2,0,0,0
OasisLMF/oasislmf,numpy/numpy,True,93,0,0,0,0,0,0,0,0,6,115,893,426,498,253,268,316,372,369,3,221,5,0,2,1,2,0,0,0
ktmeaton/NCBImeta,numpy/numpy,True,14,1,1,1,1,0,0,0,0,1,141,788,428,509,202,276,298,319,397,4,215,2012,232,528,793,394,65,3,0
pymc-devs/pymc3,numpy/numpy,True,39,0,0,0,0,0,0,0,0,0,84,788,428,509,202,276,298,319,397,4,215,2012,232,528,793,394,65,3,0
mlrun/mlrun,numpy/numpy,True,161,49,9,30,10,5,161,211,12,3,93,788,428,509,202,276,298,319,397,4,215,2012,232,528,793,394,65,3,0
swissdatasciencecenter/renku-python,numpy/numpy,False,366,0,0,0,0,0,0,0,0,3,450,788,428,509,202,276,298,319,397,4,215,2012,232,528,793,394,65,3,0
QCoDeS/Qcodes,numpy/numpy,True,8,12,12,20,4,7,242,236,10,5,132,788,428,509,202,276,298,319,397,4,215,2012,232,528,793,394,65,3,0
pnnl/tesp,numpy/numpy,False,366,1,1,6,7,2,9,7,4,0,18,788,428,509,202,276,298,319,397,4,215,2012,232,528,793,394,65,3,0
dwavesystems/dimod,numpy/numpy,False,366,5,4,20,11,18,24,32,7,4,23,788,428,509,202,276,298,319,397,4,215,2012,232,528,793,394,65,3,0
ast0815/remu,numpy/numpy,True,140,0,0,0,0,0,0,0,0,0,79,788,428,509,202,276,298,319,397,4,215,2012,232,528,793,394,65,3,0
ska-sa/spead2,numpy/numpy,False,366,0,0,2,1,2,7,7,0,3,86,788,428,509,202,276,298,319,397,4,215,2012,232,528,793,394,65,3,0
dwavesystems/dwave-system,numpy/numpy,False,366,5,3,8,1,1,9,7,3,2,19,788,428,509,202,276,298,319,397,4,215,2012,232,528,793,394,65,3,0
allegro/biggerquery,numpy/numpy,False,366,0,0,0,0,0,0,0,0,0,21,788,428,509,202,276,298,319,397,4,215,2012,232,528,793,394,65,3,0
patrickschu/textgrid-convert,numpy/numpy,False,351,0,0,2,5,0,0,0,2,0,10,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
coach-ml/coach-python,numpy/numpy,False,351,0,0,1,0,0,1,1,1,0,5,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
nitxiodev/python-bloomfilter,numpy/numpy,False,351,0,0,0,0,0,0,0,0,0,8,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
AlyShmahell/PyProfyler,numpy/numpy,False,351,0,0,0,0,0,0,0,0,0,3,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
freqtrade/freqtrade,numpy/numpy,True,3,1982,497,204,173,187,277,274,164,5,74,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
agu3rra/volpy,numpy/numpy,True,22,0,1,1,0,0,2,0,0,0,48,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
byu-dml/metalearn,numpy/numpy,False,351,3,0,0,0,0,0,0,0,1,17,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
cpplanes/pymls,numpy/numpy,False,351,0,0,0,0,0,0,0,0,0,9,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
tobgu/qcache,numpy/numpy,False,351,0,0,0,0,0,0,0,0,0,25,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
spiros/discrete_frechet,numpy/numpy,False,351,5,0,0,0,0,0,0,0,0,20,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
stephantul/reach,numpy/numpy,True,293,0,0,0,0,0,0,0,0,0,4,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
cmheisel/agile-analytics,numpy/numpy,False,351,0,0,0,0,0,0,0,0,0,12,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
acelletti/wavy,numpy/numpy,False,351,0,0,0,0,0,0,0,0,0,85,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
Windsooon/cherry,numpy/numpy,False,351,4,2,1,0,1,0,0,1,0,22,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
lmtortelli/kaucherpy,numpy/numpy,False,351,0,0,0,0,0,0,0,0,0,6,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
ftzeng/broca,numpy/numpy,False,351,0,0,0,0,0,0,0,0,0,10,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
bartromgens/geojsoncontour,numpy/numpy,False,351,2,1,0,0,0,0,0,0,0,6,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
MrMinimal64/timezonefinderL,numpy/numpy,False,351,0,0,0,0,0,0,0,0,0,22,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
h1-the-swan/jargon_distance,numpy/numpy,False,351,0,0,1,0,0,1,0,1,0,866,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
jstutters/pyunc,numpy/numpy,False,351,0,0,0,0,0,0,0,0,0,5,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
bartscheers/gsm,numpy/numpy,False,351,0,0,0,0,0,0,0,0,0,7,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
tdb-alcorn/q2,numpy/numpy,False,351,0,0,1,0,0,1,1,0,0,4,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
lowandrew/FetaGenome2,numpy/numpy,False,351,0,0,0,0,0,0,0,0,0,8,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
AmrAnwar/django-thumb,numpy/numpy,False,351,0,0,1,0,0,1,2,1,0,9,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
esa/auromat,numpy/numpy,False,351,0,1,1,0,0,2,2,1,0,28,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
assamite/creamas,numpy/numpy,False,351,0,0,1,0,0,3,1,1,0,25,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
sharebook-kr/pybithumb,numpy/numpy,False,351,6,6,2,1,0,1,0,2,0,6,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
SaltieRL/carball,numpy/numpy,False,351,5,6,4,1,1,1,0,4,0,909,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
ncgr/aakbar,numpy/numpy,False,351,0,0,0,0,0,0,0,0,0,16,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
alignak-monitoring/alignak,numpy/numpy,False,351,0,0,0,0,0,0,0,0,0,98,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
arosenfeld/immunedb,numpy/numpy,False,351,1,0,0,0,0,0,0,0,0,33,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
teamjel/cs207-FinalProject,numpy/numpy,False,351,0,0,0,0,0,0,0,0,0,10,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
nacharya/edgex_access,numpy/numpy,False,351,0,0,0,0,0,0,0,0,0,17,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
adaptivemgmt/datamonster-api,numpy/numpy,False,351,0,0,0,0,0,0,0,0,0,16,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
luckystarufo/pySINDy,numpy/numpy,False,351,5,2,2,1,0,1,0,2,4,11,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
ericoporto/npzviewer,numpy/numpy,False,351,0,0,0,0,0,0,0,0,0,28,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
target/matrixprofile-ts,numpy/numpy,False,351,6,4,0,0,0,0,0,0,0,1119,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
squintjet811/ShareMemory,numpy/numpy,False,351,0,0,0,0,0,0,0,0,0,124,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
mcbarlowe/nba_scraper,numpy/numpy,False,351,1,0,0,0,0,0,0,0,0,50,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
jdoepfert/roipoly.py,numpy/numpy,False,351,2,1,1,0,0,1,0,1,0,19,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
Dangertrip/LiBis,numpy/numpy,False,351,0,0,0,0,0,0,0,0,0,650,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
fechbmaster/3DNIRmapper,numpy/numpy,False,351,0,0,0,0,0,0,0,0,0,18,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
osanj/lava,numpy/numpy,False,351,1,0,0,0,0,0,0,0,0,11,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
MIT-LCP/datathon-package,numpy/numpy,False,351,0,0,0,0,0,0,0,0,0,13,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
MI2DataLab/WildNLP,numpy/numpy,False,351,2,0,0,0,0,0,0,0,0,13,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
gmagno/rtrace,numpy/numpy,False,351,0,0,0,0,0,0,0,0,0,2,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
payscale/fables,numpy/numpy,False,351,0,0,0,0,0,0,0,0,0,22,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
sharebook-kr/pykrx,numpy/numpy,False,351,32,21,19,11,15,3,2,11,3,60,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
Koozco/pmp,numpy/numpy,False,351,0,0,1,0,0,1,2,1,0,8,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
berceanu/sliceplots,numpy/numpy,False,351,0,0,0,0,0,0,0,0,0,16,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
alison-carrera/mabalgs,numpy/numpy,False,351,5,1,0,0,0,0,0,0,0,972,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
hampsterx/numpy-syncer,numpy/numpy,False,351,0,0,0,0,0,0,0,0,0,1,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
bierschenk/ode,numpy/numpy,True,1,0,0,1,0,0,18,20,0,0,6,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
needlehaystack/needlestack,numpy/numpy,False,351,1,0,0,0,0,0,0,0,0,33,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
sonata-nfv/tng-sdk-benchmark,numpy/numpy,False,351,0,0,0,0,0,0,0,0,0,29,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
ayanamizuta/actuary,numpy/numpy,False,351,0,0,0,0,0,0,0,0,0,2,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
gaapi4py/gaapi4py,numpy/numpy,False,351,0,1,0,0,0,0,0,0,0,10,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
AberystwythSystemsBiology/pyISOPACh,numpy/numpy,False,351,0,0,0,0,0,0,0,0,0,7,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
orionw/configtune,numpy/numpy,False,351,0,0,0,0,0,0,0,0,0,5,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
frzmohammadali/my_pypi_package,numpy/numpy,False,351,0,0,0,0,0,0,0,0,0,2,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
openstax/response-validator,numpy/numpy,False,351,0,0,2,0,0,1,2,0,0,122,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
wenzaca/SmartGarden,numpy/numpy,False,351,0,0,0,0,0,0,0,0,0,11,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
airinnova/airfoils,numpy/numpy,False,351,1,0,0,0,0,0,0,0,0,19,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
xypnox/xyplot,numpy/numpy,False,351,0,0,1,0,0,1,0,1,0,138,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
pengyang486868/trainutils,numpy/numpy,False,351,0,0,0,0,0,0,0,0,0,2,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
nateraw/BeautifulSauce,numpy/numpy,False,351,0,0,0,0,0,0,0,0,0,5,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
kithomak/pytsmp,numpy/numpy,False,351,0,0,0,0,0,0,0,0,0,7,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
toddkarin/pvcz,numpy/numpy,False,351,0,0,1,1,0,0,0,1,0,5475,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
uber-research/EvoGrad,numpy/numpy,False,351,1,0,0,0,0,0,0,0,0,12,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
Pangeamt/pangeamt_toolkit,numpy/numpy,False,351,0,0,0,0,0,0,0,0,0,4,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
gmagno/nb-py,numpy/numpy,False,351,0,0,0,0,0,0,0,0,0,4,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
larsi-uv/spotichart,numpy/numpy,False,351,0,0,0,0,0,0,0,0,0,9,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
pythonml/douyin_image,numpy/numpy,False,351,0,0,0,0,0,0,0,0,0,280,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
C3NZ/deepdos,numpy/numpy,False,351,0,0,0,0,0,0,0,0,0,14,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
haphongpk12/Sprite-Sheet,numpy/numpy,False,351,0,0,0,0,0,0,0,0,0,40,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
TianjinMouth/TeaML,numpy/numpy,False,351,0,0,0,0,0,0,0,0,0,23,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
vlievin/biva-pytorch,numpy/numpy,False,351,4,0,1,0,0,2,0,1,0,17,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
tdsprogramming/py-mortgage,numpy/numpy,False,351,0,0,0,0,0,0,0,0,0,3,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
anno-domini-207/cs207-FinalProject,numpy/numpy,False,351,0,0,0,0,0,0,0,0,0,7,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
iddocohen/vcoclient,numpy/numpy,False,351,0,0,0,0,0,0,0,0,0,79,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
make-AD-ifference/cs207-FinalProject,numpy/numpy,False,351,0,0,0,0,0,0,0,0,0,5,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
207-of-diamonds/cs207-FinalProject,numpy/numpy,False,351,0,0,0,0,0,0,0,0,0,3,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
ELAA207/cs207-FinalProject,numpy/numpy,False,351,0,0,0,0,0,0,0,0,0,4,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
pirates-of-the-SEAS/cs207-FinalProject,numpy/numpy,False,351,0,0,0,0,0,0,0,0,0,13,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
PYNE-AD/cs207-FinalProject,numpy/numpy,False,351,0,0,0,0,0,0,0,0,0,4,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
baogorek/datascroller,numpy/numpy,False,351,2,0,0,0,0,0,0,0,0,11,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
vbalasu/trifacta,numpy/numpy,False,351,0,0,0,0,0,0,0,0,0,287,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
sonic182/aioload,numpy/numpy,False,351,0,0,1,0,0,11,9,0,0,278,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
yedivanseven/PLSA,numpy/numpy,False,351,2,0,1,0,0,2,2,1,0,43,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
LeviBorodenko/spectrographic,numpy/numpy,False,351,7,0,1,0,0,0,1,1,0,688,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
daviddavini/continuous-sine-wave,numpy/numpy,False,351,0,0,0,0,0,0,0,0,0,12,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
alteryx/snakeplane,numpy/numpy,False,351,1,1,0,0,0,0,0,0,0,202,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
NCAR/wrf_hydro_py,numpy/numpy,False,351,3,1,0,0,0,0,0,0,0,8,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
aredier/chariots,numpy/numpy,False,351,0,0,0,0,0,0,0,0,0,43,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
FilippoBovo/robustats,numpy/numpy,False,351,1,0,5,1,1,0,0,5,0,8,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
Nathanlauga/transparentai,numpy/numpy,False,351,0,0,0,0,0,0,0,0,0,30,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
airinnova/commonlibs,numpy/numpy,False,351,0,0,0,0,0,0,0,0,0,18,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
cityairltd/cityair_python_api,numpy/numpy,False,351,0,0,0,0,0,0,0,0,0,6,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
djentleman/imgrender,numpy/numpy,False,351,3,1,4,0,0,3,2,4,1,5,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
chris7/pyquant,numpy/numpy,False,351,0,0,0,0,0,0,0,0,0,6,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
airinnova/framat,numpy/numpy,False,351,1,1,2,2,0,0,0,2,0,21,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
catmaid/catpy,numpy/numpy,False,351,0,0,1,0,0,1,2,1,0,16,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
AberystwythSystemsBiology/dimedbpy,numpy/numpy,False,351,1,0,0,0,0,0,0,0,0,14,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
toddkarin/vocmax,numpy/numpy,False,351,0,0,0,0,0,0,0,0,0,83,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
ThanasisMattas/mattflow,numpy/numpy,False,351,2,0,0,0,0,0,0,0,0,45,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
BlockScience/cadCAD,numpy/numpy,False,351,0,0,0,0,0,0,0,0,0,25,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
DataONEorg/d1_python,numpy/numpy,False,351,1,0,1,0,0,4,1,0,0,89,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
IntegriChain1/s3parq,numpy/numpy,False,351,2,2,2,0,0,1,0,2,0,13,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
airinnova/pytornado,numpy/numpy,False,351,1,0,2,1,0,2,0,2,0,25,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
djsilva99/heatrapy,numpy/numpy,False,351,4,3,1,0,0,2,1,1,0,5,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
PaddlePaddle/RLSchool,numpy/numpy,False,351,0,0,0,0,0,0,0,0,0,14,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
bmeyers/StatisticalClearSky,numpy/numpy,True,162,0,0,0,0,0,0,0,0,0,35,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
elixir-europe/TEStribute,numpy/numpy,True,201,0,0,0,0,0,0,0,0,0,44,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
ARM-software/workload-automation,numpy/numpy,False,351,5,3,5,1,1,4,2,4,0,20,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
airinnova/ambiance,numpy/numpy,True,255,3,0,1,1,0,0,0,1,0,24,920,547,500,220,238,326,335,396,3,222,47,4,12,12,19,0,0,1
bierschenk/ode,numpy/numpy,True,33,0,0,1,0,0,18,20,0,0,6,920,547,500,220,238,326,335,396,3,222,51,1,27,11,10,2,0,0
freqtrade/freqtrade,numpy/numpy,True,4,1982,497,204,173,187,277,274,164,5,74,920,547,500,220,238,326,335,396,3,222,51,1,27,11,10,2,0,0
lbolla/EMpy,numpy/numpy,True,304,7,3,4,0,1,3,4,4,0,10,920,547,500,220,238,326,335,396,3,222,51,1,27,11,10,2,0,0
chrisspen/action-optimizer,numpy/numpy,False,331,0,0,0,0,0,0,0,0,0,66,920,547,500,220,238,326,335,396,3,222,51,1,27,11,10,2,0,0
capitalone/Data-Load-and-Copy-using-Python,numpy/numpy,True,5,0,0,0,0,0,0,0,0,1,22,920,547,500,220,238,326,335,396,3,222,24,0,10,6,8,0,0,0
agu3rra/volpy,numpy/numpy,False,299,0,1,1,0,0,2,0,0,0,48,920,547,500,220,238,326,335,396,3,222,24,0,10,6,8,0,0,0
freqtrade/freqtrade,numpy/numpy,True,7,1982,497,204,173,187,277,274,164,5,74,920,547,500,220,238,326,335,396,3,222,24,0,10,6,8,0,0,0
Grasia/inequality_coefficients,numpy/numpy,False,299,1,0,2,0,0,2,4,2,0,6,920,547,500,220,238,326,335,396,3,222,24,0,10,6,8,0,0,0
armbrustlab/seaflowpy,numpy/numpy,True,167,0,0,0,0,0,0,0,0,0,121,920,547,500,220,238,326,335,396,3,222,24,0,10,6,8,0,0,0
roclark/sportsreference,numpy/numpy,False,299,0,0,0,0,0,0,0,0,0,19,920,547,500,220,238,326,335,396,3,222,24,0,10,6,8,0,0,0
libratom/libratom,numpy/numpy,True,5,5,1,6,2,1,4,4,3,5,60,920,547,500,220,238,326,335,396,3,222,24,0,10,6,8,0,0,0
kyocum/disdat,numpy/numpy,False,225,0,0,1,0,0,1,1,0,1,20,893,426,498,253,268,316,372,369,3,221,52,0,20,15,16,1,0,0
capitalone/Data-Load-and-Copy-using-Python,numpy/numpy,True,8,0,0,0,0,0,0,0,0,1,22,893,426,498,253,268,316,372,369,3,221,52,0,20,15,16,1,0,0
bierschenk/ode,numpy/numpy,True,1,0,0,2,0,0,20,19,1,0,6,893,426,498,253,268,316,372,369,3,221,52,0,20,15,16,1,0,0
libratom/libratom,numpy/numpy,True,18,6,0,4,2,3,0,0,0,2,58,893,426,498,253,268,316,372,369,3,221,52,0,20,15,16,1,0,0
freqtrade/freqtrade,numpy/numpy,True,3,1320,324,179,164,174,206,204,139,4,77,893,426,498,253,268,316,372,369,3,221,52,0,20,15,16,1,0,0
dasch-swiss/knora-py,numpy/numpy,True,34,0,0,0,0,0,0,0,0,0,131,893,426,498,253,268,316,372,369,3,221,52,0,20,15,16,1,0,0
mlrun/mlrun,numpy/numpy,False,192,139,20,33,10,17,196,215,13,5,61,893,426,498,253,268,316,372,369,3,221,1386,161,380,483,314,48,2,0
noahbenson/pimms,numpy/numpy,True,97,0,0,0,0,0,0,0,0,1,41,893,426,498,253,268,316,372,369,3,221,1386,161,380,483,314,48,2,0
OasisLMF/oasislmf,numpy/numpy,False,192,0,0,0,0,0,0,0,0,6,115,893,426,498,253,268,316,372,369,3,221,1386,161,380,483,314,48,2,0
capitalone/Data-Load-and-Copy-using-Python,numpy/numpy,True,3,0,0,0,0,0,0,0,0,1,22,893,426,498,253,268,316,372,369,3,221,1386,161,380,483,314,48,2,0
descarteslabs/descarteslabs-python,numpy/numpy,False,192,2,1,1,0,0,2,2,1,0,74,893,426,498,253,268,316,372,369,3,221,1386,161,380,483,314,48,2,0
QCoDeS/Qcodes,numpy/numpy,True,1,11,12,21,5,7,244,230,9,2,53,893,426,498,253,268,316,372,369,3,221,1386,161,380,483,314,48,2,0
bierschenk/ode,numpy/numpy,False,192,0,0,2,0,0,20,19,1,0,6,893,426,498,253,268,316,372,369,3,221,1386,161,380,483,314,48,2,0
freqtrade/freqtrade,numpy/numpy,True,1,1320,324,179,164,174,206,204,139,4,77,893,426,498,253,268,316,372,369,3,221,1386,161,380,483,314,48,2,0
libratom/libratom,numpy/numpy,True,120,6,0,4,2,3,0,0,0,2,58,893,426,498,253,268,316,372,369,3,221,1386,161,380,483,314,48,2,0
Topl/LokiPy,numpy/numpy,False,192,0,0,0,0,0,0,0,0,0,30,893,426,498,253,268,316,372,369,3,221,1386,161,380,483,314,48,2,0
dasch-swiss/knora-py,numpy/numpy,True,27,0,0,0,0,0,0,0,0,0,131,893,426,498,253,268,316,372,369,3,221,1386,161,380,483,314,48,2,0
capitalone/Data-Load-and-Copy-using-Python,numpy/numpy,True,8,0,0,0,0,0,0,0,0,1,22,874,439,437,197,150,244,248,340,3,222,21,1,6,7,7,0,0,0
freqtrade/freqtrade,numpy/numpy,True,3,1322,340,188,256,264,202,206,145,4,78,874,439,437,197,150,244,248,340,3,222,21,1,6,7,7,0,0,0
capitalone/Data-Load-and-Copy-using-Python,numpy/numpy,True,8,0,0,0,0,0,0,0,0,1,22,874,439,437,197,150,244,248,340,3,222,34,2,10,11,10,1,0,0
freqtrade/freqtrade,numpy/numpy,True,2,1322,340,188,256,264,202,206,145,4,78,874,439,437,197,150,244,248,340,3,222,34,2,10,11,10,1,0,0
billsix/pyNuklear,numpy/numpy,False,140,4,1,1,0,0,0,1,1,0,5,874,439,437,197,150,244,248,340,3,222,34,2,10,11,10,1,0,0
jamiebull1/geomeppy,numpy/numpy,True,96,3,0,2,0,0,2,3,0,0,14,874,439,437,197,150,244,248,340,3,222,34,2,10,11,10,1,0,0
